db33a6c4-e058-4138-886f-183ea6a762aa,14,3,VR Headset,10,34.34,343.4,2024-12-03,CC,Credit Card
24a99e69-53bf-42d8-81e6-61fceab4600e,78,3,VR Headset,4,130.23,520.92,2024-08-12,CA,Cash
b3d2f7ba-12fc-4ddd-a276-9bb27d0a5474,31,4,Laptop,7,331.96,2323.72,2024-01-29,PP,PayPal
f00e97fa-65be-49f0-b261-d4e9e4ab525c,3,4,Laptop,7,224.94,1574.58,2024-01-26,CC,Credit Card
19ae4875-7ce3-4713-aa9a-53046f3454a2,79,4,Laptop,3,255.26,765.78,2024-03-22,CA,Cash
0607feb2-f17b-4d12-8960-34de30c12a8d,77,4,Laptop,5,247.82,1239.1,2024-01-28,BT,Bank Transfer
25e72d00-148a-45b5-b9ad-03fb8b434066,17,4,Laptop,7,241.77,1692.39,2024-01-22,CC,Credit Card
1ca60f2b-1bbc-4b28-abe4-51ce6e156bd7,19,4,Laptop,7,40.34,282.38,2024-06-08,CA,Cash
cdf2f648-7075-4e9f-9ff0-916676467dd4,81,4,Laptop,6,324.06,1944.36,2024-06-25,CC,Credit Card
9614bd2f-e761-4f2e-84ee-d061e71b5929,81,4,Laptop,5,222.58,1112.9,2024-05-29,BT,Bank Transfer
cd97e6ec-a4e4-417a-a0c3-5d421a5b60d7,27,4,Laptop,3,32.26,,2024-12-17,BT,Bank Transfer
f3210104-1062-4410-9fb4-5cd901aa2f55,96,4,Laptop,5,284.65,1423.25,2024-07-29,,Unknown
7ffc17b4-590a-40cd-a90d-5e98b352a26f,50,4,Lapt op,7,199.0,1393.0,2024-08-05,CA,Cash
34c90648-28c2-4576-904d-388f85e90016,12,4,Laptop,4,475.49,1901.96,2024-08-07,CC,Credit Card
1e27b448-b956-43d6-8f77-fd9cf0523e8c,36,4,Laptop,2,399.32,798.64,2024-07-25,CA,Cash
f9b915d0-ebba-43d6-a2bb-8dea525cc2dd,6,4,Laptop,5,108.75,543.75,2024-03-12,BT,Bank Transfer
fcfc1bb8-92fb-492f-b6c1-b1e9be695a2a,65,4,Laptop,5,249.87,1249.35,2024-10-21,CA,Cash
030e1fc4-7819-4e9a-ba7f-ca3eaebc3510,45,4,Laptop,4,121.14,484.56,2024-04-13,BT,Bank Transfer
7e873cd5-9f7b-4824-a1fa-db8b0de7fa42,76,4,Laptop,9,190.48,1714.32,2024-08-02,CC,Credit Card
8703359f-520e-4cef-87da-65f7bb2235ab,90,5,Smartwatch,9,57.54,517.86,2024-10-06,BT,Bank Transfer
ab7002e8-ae1f-44a6-ae42-14b81e13ebc1,52,5,Smartwatch,3,175.09,525.27,2024-12-22,BT,Bank Transfer
25efd22e-bdda-476f-8424-5a9e953efc9d,71,5,Smartwatch,8,71.6,572.8,2024-06-19,BT,Bank Transfer
ad5b4672-c9e7-49d1-8720-2670acf99b65,65,5,Smartwatch,7,303.05,2121.35,2024-08-23,,Unknown
58233a67-80b2-4103-ab78-6f60a40b707c,66,6,Headphones,3,485.96,1457.88,2024-08-23,CC,Credit Card
8a05d0e2-85f9-4e4b-8125-c34893183629,5,6,Headphones,1,93.11,93.11,2024-10-29,BT,Bank Transfer
841aa1f0-b3d8-4eb5-8d3c-c7d9835bb03e,78,6,Headphones,3,446.19,1338.57,2024-10-10,PP,PayPal
b5eeb8a4-760c-46d6-9e38-436c84d5f2e1,37,6,Headphones,8,305.23,2441.84,2024-09-04,CA,Cash
10fd00b6-28ae-411b-a5a4-490b4c85cf0f,21,6,Headphones,7,179.8,1258.6,2024-02-23,CA,Cash
b15f5fe1-b73b-47e3-8399-f744d64fe2ab,30,6,Headphones,5,186.06,930.3,2024-02-01,,Unknown
0f3f2f7c-6bbc-477a-90b0-6b7f55518e48,99,6,Headphones,3,252.46,757.38,2024-07-01,BT,Bank Transfer
294260cd-27f7-48e9-8ce6-83a4cb3b9139,49,6,Headphones,6,177.23,1063.38,2024-09-21,CA,Cash
0b24a22a-688e-4042-b04d-6bb4cc2adef5,26,6,Headphones,9,17.34,156.06,2024-09-03,CA,Cash
3884a586-15ca-44b2-9778-39c4b6c9b54d,80,7,External Hard Drive,4,243.56,974.24,2024-06-08,CA,Cash
670750d4-f9a5-4ad3-b123-8291b1feea35,96,7,External Hard Drive,6,338.87,2033.22,2024-03-07,CA,Cash
08f10323-5290-4d4f-a3a4-626878b8c248,91,7,External Hard Drive,8,434.05,3472.4,2024-03-23,CC,Credit Card
2edb69f3-20eb-4650-9ad9-841e7cf8f8ac,72,7,External Hard Drive,3,157.48,472.44,2024-12-03,CA,Cash
828cb461-1842-4861-b22f-8541c0cb5b3b,6,7,External Hard Drive,6,478.31,2869.86,2024-12-14,CA,Cash
046be019-104e-4be5-a864-910c98e7a7fc,50,7,External Hard Drive,8,47.01,376.08,2024-05-14,CA,Cash
8e91967d-39f2-4ed0-9ba3-4c13665970ad,90,7,External Hard Drive,8,124.05,992.4,2024-04-17,CC,Credit Card
5785ca4d-8d72-4ce3-a55e-a3d92c3c5fe3,93,7,External Hard Drive,9,426.39,3837.51,2024-08-27,CA,Cash
51e6e7f2-2ed8-4af1-8777-6b7efedff562,37,8,Headphones,8,103.33,826.64,2024-05-13,PP,PayPal
c2bcfd99-c2b0-44ac-a924-d232ee03dcb9,25,8,Headphones,4,231.24,924.96,2024-02-20,PP,PayPal
b8707be6-c58e-495f-aa6f-a63e18f05278,66,8,Headphones,1,217.11,217.11,2024-05-25,BT,Bank Transfer
67f20b0b-b9ad-4551-b9a3-60372874c74d,87,8,Headphones,1,322.5,322.5,2024-10-02,CC,Credit Card
2a0e5c37-ad35-49e8-9ba5-2cda00f405ce,46,8,Headphones,1,121.44,121.44,2024-05-17,CA,Cash
0eb354a0-38f1-4f63-b94c-91e6e78070d6,52,8,Headphones,9,231.89,2087.01,2024-08-17,PP,PayPal
c5fc5ac7-74ae-49c0-9dd1-062f0f5065b8,66,8,Headphones,4,362.09,1448.36,2024-06-25,BT,Bank Transfer
8f6548c8-1d23-48d5-9fd1-eef51914291e,68,8,Headphones,9,340.76,3066.84,2024-08-25,BT,Bank Transfer
548505a9-3a97-4ed3-9964-080422eab5d8,53,8,Headphones,2,235.62,471.24,2024-10-12,PP,PayPal
0dad38fe-3adc-4b1d-a960-b33657202a31,52,8,Headphones,7,363.97,2547.79,2025-01-11,BT,Bank Transfer
7c4d09b4-0c3f-4b6e-a958-c56d023786f7,98,8,Headphones,8,331.74,2653.92,2024-06-04,CA,Cash
9ff7ac34-b7a8-4f49-ac64-a89c51d7e9c3,65,8,Headphones,10,475.09,4750.9,2024-12-11,BT,Bank Transfer
23eb4722-ddf9-4355-8e87-00b743835ae1,77,8,Headphones,6,417.01,2502.06,2024-06-12,CA,Cash
9dacbae8-591b-4652-8435-bac788b507e4,12,9,Router,7,318.58,2230.06,2025-01-01,CA,Cash
6bd50815-e6b5-4dd1-9bdc-faa0cf487bfc,40,9,Router,7,254.15,1779.05,2024-06-07,BT,Bank Transfer
0bb7420e-79a6-41ef-b94e-ac47d3410f5b,65,9,Router,1,267.53,267.53,2024-07-21,CC,Credit Card
b6d4295e-de49-42af-a705-fc7f9ac01070,18,9,Router,10,351.51,3515.1,2024-03-02,BT,Bank Transfer
42864ed6-8caa-41dc-b545-a5ebd76e30e5,24,9,Router,2,320.26,640.52,2024-10-05,CA,Cash
027a5892-8413-4c35-9307-5707002da3b8,35,9,Router,1,120.24,,2024-08-14,PP,PayPal
33461329-a9ab-4adb-a079-005f88f981bb,20,9,Router,6,445.36,2672.16,2024-10-24,PP,PayPal
de842892-9941-4d0d-8738-482a93e099d0,19,9,Router,2,240.55,481.1,2024-01-29,CC,Credit Card
43a7db33-f59b-48a2-9a49-f2e38f9f2e06,26,9,Router,9,455.23,4097.07,2024-07-22,CA,Cash
0013f31d-8fdd-4b11-98a7-e97566d1791d,46,9,Router,10,250.72,2507.2,2024-02-28,CA,Cash
e628b370-2a7a-4714-a02b-a47622059d09,83,9,Router,3,315.46,946.38,2024-08-13,BT,Bank Transfer
4d776e13-f53d-4844-945f-9b39fe2312e6,78,9,Router,10,402.58,4025.8,2024-04-21,PP,PayPal
cb789b64-bbe1-42db-b422-ccaafef67ffa,28,9,Router,5,123.34,,2024-11-14,CC,Credit Card
7acfd9e5-1c1f-4364-91b7-f74fd7121641,15,9,Router,8,177.36,1418.88,2024-11-09,BT,Bank Transfer
52aa9019-9e59-439d-87a8-26b07773a253,48,9,Router,1,292.34,292.34,2024-05-31,BT,Bank Transfer
93428cbb-c1c5-4b2c-8120-52f53558645b,6,9,Router,5,375.17,1875.85,2024-02-27,CA,Cash
7be25e85-2dda-4065-a1b8-43e7a0e1cabb,72,10,Monitor,1,7.49,7.49,2024-11-16,CA,Cash
beeafbf2-b48f-4db8-884f-80be7c93110f,26,10,Monitor,8,403.81,3230.48,2024-05-28,PP,PayPal
4210b0c4-94e4-4a5e-9562-90f6fd1d92fb,29,10,Monitor,7,330.18,2311.26,2024-05-13,CC,Credit Card
20fd2add-843e-4c74-8924-65b52f2e37bf,3,10,Monitor,7,487.61,3413.27,2024-07-30,PP,PayPal
8cecfd70-0892-4d3f-8ead-f9f3a5f93c46,86,10,Monitor,4,62.87,251.48,2024-02-02,BT,Bank Transfer
bce33a03-6fb3-4634-af10-a4aaabce48aa,12,10,Monitor,5,239.93,1199.65,2024-06-18,BT,Bank Transfer
8be69c4c-43c7-483b-ab82-a526a3da2f32,8,10,Monitor,8,439.77,3518.16,2024-12-24,PP,PayPal
44d94e3e-4e40-4a6f-a9da-46709302ea9a,98,10,Monitor,8,31.34,250.72,2024-03-02,PP,PayPal
a9d47383-eb24-43e1-b743-fd1b999025d0,65,11,Keyboard,6,357.0,2142.0,2024-02-01,CC,Credit Card
085303e5-d2f0-43d4-a7e8-96e1f08ea978,8,11,Keyboard,7,456.06,3192.42,2024-11-22,CA,Cash
18e04408-c615-4d80-8004-e7b5eaef4636,90,11,Keyboard,4,256.63,1026.52,2024-04-01,BT,Bank Transfer
92bfec6a-dcf2-4f8f-8005-1069cccaf09e,68,11,Keyboard,1,333.46,333.46,2024-05-10,BT,Bank Transfer
00f92908-991c-49f5-89db-4632cd4a1be4,71,11,Keyboard,9,81.74,735.66,2024-08-26,BT,Bank Transfer
67e86139-1900-489d-b820-5cc317a486a5,23,11,Keyboard,10,332.16,3321.6,2024-04-09,PP,PayPal
677bbd62-b476-479c-8c48-aa987e49e834,54,11,Keyboard,9,86.68,780.12,2024-06-16,PP,PayPal
b99936f0-ac70-4bea-97ed-3e984b126603,950,11,Keyboard,6,487.73,2926.38,2024-11-28,BT,Bank Transfer
8f4712fa-2584-40dd-9b2b-a5be15a86b08,26,11 ,Keyboard,3,19.43,58.29,2024-08-20,BT,Bank Transfer
01882f43-8ea3-4b4e-b420-efef072c8ccb,100,12,USB Flash Drive,8,10.3,82.4,2024-08-28,BT,Bank Transfer
7b2d7b8e-478c-439b-be46-a643bd42c97f,73,12,USB Flash Drive,6,165.22,991.32,2024-12-23,CA,Cash
5b3a8474-f3bf-40d4-b5ca-9b99ca70cb70,4,12,USB Flash Drive,10,448.83,4488.3,2024-09-05,PP,PayPal
4af0cb4f-01fc-47a7-a3b1-340a1505a618,4,12,USB Flash Drive,6,417.74,2506.44,2024-02-28,CA,Cash
d373a127-9654-479d-a0d7-f33e582506bb,63,12,USB Flash Drive,1,174.71,174.71,2024-06-26,CC,Credit Card
4c73841d-8b8e-44b1-8e59-82a85f297a83,1,12,USB Flash Drive,10,444.02,4440.2,2024-06-01,CA,Cash
7da09ca2-44d8-4761-8654-8fbd0f26fcfa,48,12,USB Flash Drive,9,355.03,3195.27,2024-05-24,BT,Bank Transfer
e2b448cb-c75d-4037-8e57-4b81836cf519,37,12,USB Flash Drive,9,412.17,3709.53,2024-10-07,PP,PayPal
8630b74b-96fd-4177-ac65-79b12bb2000b,68,13,VR Headset,1,315.21,315.21,2024-03-01,PP,PayPal
caebc8b4-253f-457e-8a89-0eb5d007539d,8,13,VR Headset,3,491.85,1475.55,2024-02-24,BT,Bank Transfer
139c47d5-48d6-4bc4-b578-09df83ef5c2e,78,13,VR Headset,5,227.16,1135.8,2024-03-13,CC,Credit Card
1b1b6355-1224-4d2d-acfd-c4f1e11ab0a1,33,13,VR Headset,3,337.13,1011.39,2024-08-14,CC,Credit Card
989b65fb-8ce7-4178-9ae6-a5485dc9e102,26,13,VR Headset,5,268.48,1342.4,2024-10-06,CA,Cash
5d05b994-1afd-43c6-bcb4-d52165dd1f54,35,13,VR Headset,3,20.89,62.67,2024-04-18,CC,Credit Card
5497d038-70a4-4ec5-888a-0303de036331,29,13,VR Headset,10,346.38,3463.8,2024-01-30,CC,Credit Card
a6c2635f-df3a-4ea3-856c-40798c8fe3e4,20,14,Monitor,5,213.33,1066.65,2024-02-05,CC,Credit Card
f5d322fc-ae10-42a6-a13d-8a21fd8c2029,38,14,Monitor,1,182.55,182.55,2024-04-10,CA,Cash
aeecf8fd-ff14-470f-bce1-35ef9593e9f0,40,14,Monitor,4,209.26,837.04,2024-07-27,PP,PayPal
88aafcd7-7957-42ed-b6f4-0f51dac84b01,87,14,Monitor,10,54.87,548.7,2024-06-22,BT,Bank Transfer
93457122-b8d9-4ff7-9a82-10b8fcd41408,10,14,Monitor,2,55.11,110.22,2024-12-31,PP,PayPal
24ee78c9-c5b8-4de3-9fa4-1746bcdb0613,69,14,Monitor,9,264.02,2376.18,2024-09-08,BT,Bank Transfer
aea81e47-8f63-46a8-93ff-db2ce84448e5,95,14,Monitor,7,209.95,1469.65,2024-05-12,BT,Bank Transfer
68492465-fcba-4d10-aade-386e723dbbe4,63,14,Monitor,8,419.31,,2024-04-05,BT,Bank Transfer
a815e744-0dca-4267-8274-61ba99599522,55,14,Monitor,2,91.7,183.4,2024-07-09,BT,Bank Transfer
6b4d51dc-37ae-4dd5-9ba1-2d3d5dc1e6d7,68,15,Headphones,9,38.75,348.75,2024-05-19,PP,PayPal
a7bdab2e-5d00-424c-8b6e-90741f376cba,51,15,Headphones,5,71.27,356.35,2024-04-18,CC,Credit Card
3ee8bc41-bec0-467d-86f5-ba3d596ff72d,55,15,Headphones,7,178.51,1249.57,2024-06-06,CC,Credit Card
c7ae2450-be4e-4cbf-8206-7c33bb6f6fa1,99,15,Headphones,5,301.15,1505.75,2024-08-11,,Unknown
5b2af250-dc68-4b37-91f6-c7ac4a1c76ab,82,15,Headphones,6,209.15,1254.9,2024-08-04,,Unknown
d0cabb5d-5198-4366-a682-77462e4f791a,99,15,Headphones,1,318.77,318.77,2025-01-02,CA,Cash
7ccb5b2e-8c1c-4c31-9207-9d331f15e3d1,79,15,Headphones,4,5.78,23.12,2024-08-07,CC,Credit Card
9e381a7f-978d-4d13-a28e-fd987a14025d,42,15,Headphones,6,117.75,706.5,2024-04-16,PP,PayPal
5e081d3a-5eac-4302-b4a0-8c39fc7e984d,49,15,Headphones,8,294.62,2356.96,2024-05-28,CC,Credit Card
3b2812f6-e846-4bc9-8fd4-36bebc172908,34,15,Headphones,6,485.51,2913.06,2025-01-05,CC,Credit Card
4cfb7328-2943-44f5-a850-27088c217a47,52,15,Headphones,2,360.26,720.52,2024-08-04,CC,Credit Card
d371c360-79f0-48dd-ac9f-c9ee7307d8bd,81,15,Headphones,8,103.14,,2024-06-20,PP,PayPal
9f1d4455-fe38-4e43-a250-68d6a91439c3,85,16,Wireless Earbuds,3,379.82,1139.46,2024-08-19,PP,PayPal
66d782d0-5972-4514-b019-f60d39c10db8,34,16,Camera,2,202.47,404.94,2024-03-17,BT,Bank Transfer
a3affc9a-3ec5-4b2a-8878-54a9d3c0e5ac,15,16,External Hard Drive,6,12.46,74.76,2024-09-24,BT,Bank Transfer
593c7821-1e81-43d6-84d9-1403f2b9b812,80,16,Speaker,2,330.85,661.7,2024-12-23,CA,Cash
6b82f429-1a25-40e5-839f-5e7cfee1b68e,6,16,Gaming Console,9,200.83,1807.47,2024-08-09,CC,Credit Card
e2db7a2d-0e6b-4409-b0bb-32892f9efa72,80,16,VR Headset,3,487.08,1461.24,2024-12-11,CA,Cash
3919f31b-9ef5-4c7d-b456-48dee9fe6fee,321,16,Speaker,7,291.84,2042.88,2024-12-19,PP,PayPal
fddd2e46-c3bd-425f-94a3-3f383fb33f71,88,16,Charger,3,184.68,554.04,2024-03-14,,Unknown
9879a6b5-bac6-4160-a3c5-ffea9e933e79,38,17,Router,7,197.2,1380.4,2024-06-09,CC,Credit Card
e1ca01a1-e7ec-48c3-b68a-b55aec25defb,30,17,Router,7,228.31,1598.17,2024-08-14,,Unknown
5d0ef7ab-9310-43c4-89c6-398c257401b6,9,17,Router,4,26.19,104.76,2024-02-15,PP,PayPal
4b2ddf7e-24f7-49dc-b566-91803fc8a86d,71,17,Router,5,238.32,1191.6,2024-08-31,BT,Bank Transfer
54ae6d40-bf4d-4024-ab9f-0cfa3d0edabc,16,17,Router,5,103.37,516.85,2024-08-22,CC,Credit Card
c88678aa-a056-47e1-850b-3a17df5d3082,18,17,Router,8,354.78,2838.24,2024-12-06,BT,Bank Transfer
f19da672-ef4f-4ef9-8810-f79344ea4a1d,96,17,Router,8,226.51,,2024-03-11,CA,Cash
f292146c-5248-4536-a880-50ef993e6adc,36,17,Router,10,144.08,,2024-06-25,BT,Bank Transfer
64e9e618-05f8-41d2-883a-ca8f10bac9c6,94,17,Router,1,448.77,448.77,2024-12-31,,Unknown
b50515e8-8d30-4bc4-a984-11e23686064d,20,17,Router,8,66.47,531.76,2024-08-28,BT,Bank Transfer
19f21038-6f0a-456e-abd5-ae5a91306227,51,17,Router,2,468.48,936.96,2024-03-30,PP,PayPal
8aca5b7a-d36f-4c8d-9dfe-4d19780ea180,18,17,Router,10,414.25,4142.5,2024-04.29,BT,Bank Transfer
9778f736-4e56-4361-9e0f-76c5ff7873fd,77,17,Router,2,479.23,958.46,2025-01-05,PP,PayPal
8cbd25c5-b18a-43e2-bb6f-bb95e7dc73a7,61,17,Router,8,221.03,,2024-05-28,CA,Cash
e6528ac3-7401-49e6-9043-5403a8ce8c54,44,18,Camera,5,134.27,671.35,2024-05-10,BT,Bank Transfer
a33f45e2-a11d-4a63-96ac-642e0b68b445,58,18,Camera,3,290.26,870.78,2024-04-03,PP,PayPal
462142da-9940-49c6-8b2f-670e44b44133,80,18,Camera,6,408.41,2450.46,2024-07-17,PP,PayPal
730c3448-bce2-4b93-974f-ef5c72cc7627,59,18,Camera,8,400.95,3207.6,2024-08-01,PP,PayPal
299677cd-2be4-4a17-89fc-6ebb0afc2aff,82,18,Camera,10,274.45,2744.5,2024-10-09,PP,PayPal
6fd1f9f7-7fa9-4d73-b800-7cbc7353426b,70,18,Camera,8,71.88,575.04,2024-04-07,PP,PayPal
5c4bed87-29d1-43f3-84fa-ebd5983a15e8,65,18,Camera,5,439.95,2199.75,2024-08-03,CC,Credit Card
0888be10-e013-4c42-b8ee-d03b3d880420,2,18,Camera,4,372.47,1489.88,2024-12-23,PP,PayPal
a911e03d-63ed-484a-8253-7167bbf9748c,21,18,Camera,1,479.36,479.36,2024-10-29,CC,Credit Card
dc7e07fe-bcf1-4ada-87b7-af4314db8486,41,18,Camera,5,289.17,1445.85,2024-08-25,PP,PayPal
afcca743-24bf-4f4e-8ebe-7f021447e831,97,18,Camera,9,289.74,2607.66,2024-04-30,PP,PayPal
86da35d2-ee79-4ffe-ac12-cbaaa9cf07b0,99,18,Camera,1,46.38,46.38,2024-05-11,CA,Cash
b26533a3-6435-4ae2-97d0-be7b149724e6,76,18,Camera,6,240.53,1443.18,2024-03-28,CA,Cash
0bf91747-7116-4b07-9682-325ba1923801,25,18,Camera,8,194.13,1553.04,2024-04-01,CA,Cash
ab9aac0a-22df-49a7-a08d-ab8503ce1ecf,39,19,Lexus,9,300.2,2701.8,2024-01-27,BT,Bank Transfer
d1987aa5-9fda-45c3-82ab-24892f260836,69,19,Lexus,1,263.75,263.75,2024-03-13,CC,Credit Card
75c1d6c3-e9d8-455b-80c9-1e3bfca5c9cd,70,19,Lexus,5,340.26,1701.3,2024-07-28,,Unknown
eef225d2-ddb3-491e-b8a4-a469c0749d0f,91,19,Lexus,10,424.66,4246.6,2024-09-18,BT,Bank Transfer
1b19adf4-8916-482e-a59c-a4e8880a58d0,17,19,Lexus,6,451.03,,2024-08-21,CC,Credit Card
6835c4be-66dc-465f-ae4b-2fba05240d1c,46,19,Lexus,3,22.49,67.47,2024-06-21,BT,Bank Transfer
8bb700b3-99b6-417f-a7f1-877174f94ede,33,19,Lexus,2,321.2,642.4,2024-04-07,BT,Bank Transfer
90f49e42-5526-40a3-8a6a-a114ce3c3178,99,19,Lexus,3,279.47,838.41,2024-11-20,CA,Cash
b0901ae8-6a6d-4005-b09a-6031dcbeeb5e,23,19,Lexus,2,86.56,173.12,2024-12-03,CC,Credit Card
ce2c4cae-8495-4938-93a1-4b2e9145b1c7,57,19,Lexus,7,365.66,2559.62,2024-05-18,CA,Cash
f5088a15-09c2-45aa-8868-5ddfcc32ae07,67,19,Lexus,8,208.94,1671.52,2024-03-17,PP,PayPal
5d6d29c9-ea25-46cf-ba40-57407ba0f437,35,19,Lexus,5,344.99,1724.95,2024-01-27,PP,PayPal
055f54d6-8a68-4043-a38c-3c391727763a,65,20,Axe,9,94.66,851.94,2024-05-13,CC,Credit Card
26e0d2e6-4b18-4411-a024-b2c22d127d4a,54,20,Axe,6,234.52,1407.12,2024-02-07,CC,Credit Card
6653e2f1-6745-491c-bf0c-219a0958671b,54,20,Axe,8,147.95,1183.6,2024-06-14,PP,PayPal
2f0fdfee-d8bf-4162-9913-10666877315f,97,20,Axe,1,139.39,139.39,2024-11-19,CC,Credit Card
5071616c-7c17-4009-8438-6c728656654d,58,20,Axe,9,154.65,1391.85,2024-10-19,CC,Credit Card
b4468d69-7770-4c86-8c0a-41f54f22973f,87,20,Axe,6,495.19,2971.14,2024-03-30,CC,Credit Card
057e3803-5b97-4d9b-9614-0b38a55ee7c1,61,20,Axe,9,120.66,1085.94,2024-09-26,CA,Cash
fa6e01f1-13c6-4819-a5b0-59a04a6f9e0b,88,20,Axe,6,52.44,314.64,2024-10-17,,Unknown
08d2d169-9600-49a0-9003-9804ab461710,95,20,Axe,4,279.19,1116.76,2024-08-19,BT,Bank Transfer
33247ce0-7a92-4bd2-8f16-99471a563510,9,20,Axe,6,89.04,,2024-04-17,BT,Bank Transfer
498998ee-bbf6-437a-8a69-23257aea3b22,25,21,Wireless Earbuds,8,167.53,1340.24,2024-06-28,BT,Bank Transfer
1ff78741-7e3f-417d-9446-8abff9d34b33,61,21,Wireless Earbuds,4,447.69,1790.76,2024-06-05,BT,Bank Transfer
8e847ea1-6492-4f18-a2f3-1dd4c4fc0b99,25,21,Wireless Earbuds,3,29.57,88.71,2024-03-27,CC,Credit Card
b22ed800-6b09-465f-b7a7-91fe6841f569,46,21,Wireless Earbuds,6,423.2,2539.2,2024-04-07,CA,Cash
9231d1bc-8488-41fd-9d34-0f16679098e4,93,21,Wireless Earbuds,4,283.76,1135.04,2024-08-22,PP,PayPal
083a98dc-8150-4094-9fe0-a9d90f7c2774,28,21,Wireless Earbuds,5,459.96,2299.8,2024-08-27,PP,PayPal
ed7715e5-631c-449f-841a-ee1033c87a02,56,21,Wireless Earbuds,2,60.7,121.4,2025-01-09,CA,Cash
e4fc4f05-64d6-40a4-9434-a46ac0f88dd6,14,21,Wireless Earbuds,2,397.25,794.5,2024-05-26,CA,Cash
ce2948ae-9bc7-4c5e-bc83-4db5e064fc0e,37,21,Wireless Earbuds,1,297.28,297.28,2024-12-14,PP,PayPal
b7fa4dad-e9ab-4999-b28d-95288beba163,40,21,Wireless Earbuds,2,59.86,119.72,2024-07-17,PP,PayPal
8c2ec2ba-6617-4590-8111-9e29d3ec9769,14,21,Wireless Earbuds,1,45.13,45.13,2024-09-26,CA,Cash
f6fe5254-6501-4a7a-aa11-e5fd82ab3c49,25,22,Wireless Earbuds,9,320.97,2888.73,2024-04-17,CA,Cash
caf2d88b-3846-4890-a84d-1a788c8073b3,26,22,Wireless Earbuds,10,446.96,4469.6,2024-11-12,CA,Cash
da4040d5-6c6c-4d94-be91-a88bc43aa7ec,18,22,Wireless Earbuds,6,376.31,2257.86,2024-08-31,PP,PayPal
40abeee5-99c6-44c9-bdf9-15f2a7241053,62,22,Wireless Earbuds,1,11.31,11.31,2024-12-31,CC,Credit Card
391e16ee-a5f6-4a18-b719-c726ba18b522,78,22,Wireless Earbuds,9,70.23,632.07,2024-09-25,PP,PayPal
c54efe5a-c56f-4406-90c8-fc9c75bc46e3,22,22,Wireless Earbuds,3,85.25,255.75,2024-12-23,PP,PayPal
78ddb990-b7b6-4c02-a25e-affb4b1339c5,35,22,Wireless Earbuds,5,402.15,2010.75,2024-07-19,BT,Bank Transfer
